CSI_DATA1,CSI_DATA2,CSI_DATA3,CSI_DATA4,CSI_DATA5,CSI_DATA6,CSI_DATA7,CSI_DATA8,CSI_DATA9,CSI_DATA10,CSI_DATA11,CSI_DATA12,CSI_DATA13,CSI_DATA14,CSI_DATA15,CSI_DATA16,CSI_DATA17,CSI_DATA18,CSI_DATA19,CSI_DATA20,CSI_DATA21,CSI_DATA22,CSI_DATA23,CSI_DATA24,CSI_DATA25,CSI_DATA26,CSI_DATA27,CSI_DATA28,CSI_DATA29,CSI_DATA30,CSI_DATA31,CSI_DATA32,CSI_DATA33,CSI_DATA34,CSI_DATA35,CSI_DATA36,CSI_DATA37,CSI_DATA38,CSI_DATA39,CSI_DATA40,CSI_DATA41,CSI_DATA42,CSI_DATA43,CSI_DATA44,CSI_DATA45,CSI_DATA46,CSI_DATA47,CSI_DATA48,CSI_DATA49,CSI_DATA50,CSI_DATA51,CSI_DATA52,CSI_DATA53,CSI_DATA54,CSI_DATA55,CSI_DATA56,CSI_DATA57,CSI_DATA58,CSI_DATA59,CSI_DATA60,CSI_DATA61,CSI_DATA62,CSI_DATA63,CSI_DATA64,CSI_DATA65,CSI_DATA66,CSI_DATA67,CSI_DATA68,CSI_DATA69,CSI_DATA70,CSI_DATA71,CSI_DATA72,CSI_DATA73,CSI_DATA74,CSI_DATA75,CSI_DATA76,CSI_DATA77,CSI_DATA78,CSI_DATA79,CSI_DATA80,CSI_DATA81,CSI_DATA82,CSI_DATA83,CSI_DATA84,CSI_DATA85,CSI_DATA86,CSI_DATA87,CSI_DATA88,CSI_DATA89,CSI_DATA90,CSI_DATA91,CSI_DATA92,CSI_DATA93,CSI_DATA94,CSI_DATA95,CSI_DATA96,CSI_DATA97,CSI_DATA98,CSI_DATA99,CSI_DATA100,CSI_DATA101,CSI_DATA102,CSI_DATA103,CSI_DATA104,CSI_DATA105,CSI_DATA106,CSI_DATA107,CSI_DATA108,CSI_DATA109,CSI_DATA110,CSI_DATA111,CSI_DATA112,CSI_DATA113,CSI_DATA114,CSI_DATA115,CSI_DATA116,CSI_DATA117,CSI_DATA118,CSI_DATA119,CSI_DATA120,CSI_DATA121,CSI_DATA122,CSI_DATA123,CSI_DATA124,CSI_DATA125,CSI_DATA126,CSI_DATA127,CSI_DATA128,CSI_DATA129,CSI_DATA130,CSI_DATA131,CSI_DATA132,CSI_DATA133,CSI_DATA134,CSI_DATA135,CSI_DATA136,CSI_DATA137,CSI_DATA138,CSI_DATA139,CSI_DATA140,CSI_DATA141,CSI_DATA142,CSI_DATA143,CSI_DATA144,CSI_DATA145,CSI_DATA146,CSI_DATA147,CSI_DATA148,CSI_DATA149,CSI_DATA150,CSI_DATA151,CSI_DATA152,CSI_DATA153,CSI_DATA154,CSI_DATA155,CSI_DATA156,CSI_DATA157,CSI_DATA158,CSI_DATA159,CSI_DATA160,CSI_DATA161,CSI_DATA162,CSI_DATA163,CSI_DATA164,CSI_DATA165,CSI_DATA166,CSI_DATA167,CSI_DATA168,CSI_DATA169,CSI_DATA170,CSI_DATA171,CSI_DATA172,CSI_DATA173,CSI_DATA174,CSI_DATA175,CSI_DATA176,CSI_DATA177,CSI_DATA178,CSI_DATA179,CSI_DATA180,CSI_DATA181,CSI_DATA182,CSI_DATA183,CSI_DATA184,CSI_DATA185,CSI_DATA186,CSI_DATA187,CSI_DATA188,CSI_DATA189,CSI_DATA190,CSI_DATA191,CSI_DATA192,CSI_DATA193,CSI_DATA194,CSI_DATA195,CSI_DATA196,CSI_DATA197,CSI_DATA198,CSI_DATA199,CSI_DATA200,CSI_DATA201,CSI_DATA202,CSI_DATA203,CSI_DATA204,CSI_DATA205,CSI_DATA206,CSI_DATA207,CSI_DATA208,CSI_DATA209,CSI_DATA210,CSI_DATA211,CSI_DATA212,CSI_DATA213,CSI_DATA214,CSI_DATA215,CSI_DATA216,CSI_DATA217,CSI_DATA218,CSI_DATA219,CSI_DATA220,CSI_DATA221,CSI_DATA222,CSI_DATA223,CSI_DATA224,CSI_DATA225,CSI_DATA226,CSI_DATA227,CSI_DATA228,CSI_DATA229,CSI_DATA230,CSI_DATA231,CSI_DATA232,CSI_DATA233,CSI_DATA234,CSI_DATA235,CSI_DATA236,CSI_DATA237,CSI_DATA238,CSI_DATA239,CSI_DATA240,CSI_DATA241,CSI_DATA242,CSI_DATA243,CSI_DATA244,CSI_DATA245,CSI_DATA246,CSI_DATA247,CSI_DATA248,CSI_DATA249,CSI_DATA250,CSI_DATA251,CSI_DATA252,CSI_DATA253,CSI_DATA254,CSI_DATA255,CSI_DATA256,CSI_DATA257,CSI_DATA258,CSI_DATA259,CSI_DATA260,CSI_DATA261,CSI_DATA262,CSI_DATA263,CSI_DATA264,CSI_DATA265,CSI_DATA266,CSI_DATA267,CSI_DATA268,CSI_DATA269,CSI_DATA270,CSI_DATA271,CSI_DATA272,CSI_DATA273,CSI_DATA274,CSI_DATA275,CSI_DATA276,CSI_DATA277,CSI_DATA278,CSI_DATA279,CSI_DATA280,CSI_DATA281,CSI_DATA282,CSI_DATA283,CSI_DATA284,CSI_DATA285,CSI_DATA286,CSI_DATA287,CSI_DATA288,CSI_DATA289,CSI_DATA290,CSI_DATA291,CSI_DATA292,CSI_DATA293,CSI_DATA294,CSI_DATA295,CSI_DATA296,CSI_DATA297,CSI_DATA298,CSI_DATA299,CSI_DATA300,CSI_DATA301,CSI_DATA302,CSI_DATA303,CSI_DATA304,CSI_DATA305,CSI_DATA306,CSI_DATA307,CSI_DATA308,CSI_DATA309,CSI_DATA310,CSI_DATA311,CSI_DATA312,CSI_DATA313,CSI_DATA314,CSI_DATA315,CSI_DATA316,CSI_DATA317,CSI_DATA318,CSI_DATA319,CSI_DATA320,CSI_DATA321,CSI_DATA322,CSI_DATA323,CSI_DATA324,CSI_DATA325,CSI_DATA326,CSI_DATA327,CSI_DATA328,CSI_DATA329,CSI_DATA330,CSI_DATA331,CSI_DATA332,CSI_DATA333,CSI_DATA334,CSI_DATA335,CSI_DATA336,CSI_DATA337,CSI_DATA338,CSI_DATA339,CSI_DATA340,CSI_DATA341,CSI_DATA342,CSI_DATA343,CSI_DATA344,CSI_DATA345,CSI_DATA346,CSI_DATA347,CSI_DATA348,CSI_DATA349,CSI_DATA350,CSI_DATA351,CSI_DATA352,CSI_DATA353,CSI_DATA354,CSI_DATA355,CSI_DATA356,CSI_DATA357,CSI_DATA358,CSI_DATA359,CSI_DATA360,CSI_DATA361,CSI_DATA362,CSI_DATA363,CSI_DATA364,CSI_DATA365,CSI_DATA366,CSI_DATA367,CSI_DATA368,CSI_DATA369,CSI_DATA370,CSI_DATA371,CSI_DATA372,CSI_DATA373,CSI_DATA374,CSI_DATA375,CSI_DATA376,CSI_DATA377,CSI_DATA378,CSI_DATA379,CSI_DATA380,CSI_DATA381,CSI_DATA382,CSI_DATA383,CSI_DATA384,activity
44,-64,2,0,0,0,0,0,0,0,3,0,12,1,12,0,14,-1,15,0,15,0,14,0,15,-2,15,-3,15,-3,16,-3,18,-3,18,-5,18,-5,17,-4,17,-4,18,-6,17,-7,16,-6,15,-6,16,-7,16,-7,16,-7,15,-7,15,-8,16,-10,17,-10,7,-6,15,-11,16,-11,15,-12,14,-11,14,-10,13,-11,13,-11,13,-11,13,-11,12,-11,13,-10,13,-8,12,-8,13,-8,13,-8,13,-8,14,-7,13,-6,13,-5,13,-4,13,-3,13,-2,13,-1,13,1,12,2,12,3,3,0,0,0,0,0,0,0,0,0,0,0,5,-2,21,-6,22,-8,24,-10,23,-10,22,-9,23,-10,25,-11,27,-12,26,-11,25,-13,24,-16,23,-18,25,-19,28,-18,28,-19,28,-23,29,-25,29,-22,27,-21,26,-27,27,-29,26,-25,23,-25,22,-26,24,-25,24,-25,23,-27,23,-30,23,-30,21,-30,20,-29,19,-29,19,-30,17,-30,17,-29,19,-28,17,-30,14,-30,15,-29,14,-27,14,-28,17,-28,18,-26,18,-25,18,-25,18,-24,18,-23,19,-22,20,-20,20,-19,20,-17,21,-15,21,-12,22,-9,24,-6,25,-4,25,-3,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,2,26,1,28,0,30,0,29,1,29,0,29,-2,30,-4,31,-3,32,-2,34,-3,35,-6,37,-6,35,-5,32,-4,33,-7,34,-8,32,-7,30,-7,29,-9,29,-9,29,-10,29,-10,30,-9,31,-10,27,-11,24,-11,24,-10,23,-11,22,-12,20,-12,21,-12,19,-12,16,-12,16,-13,14,-13,11,-12,11,-11,11,-10,10,-9,9,-8,8,-8,7,-7,6,-5,6,-5,5,-3,5,-2,4,-1,4,0,3,2,4,4,4,6,3,8,4,10,5,12,6,14,6,15,1,3,standing
44,-64,2,0,0,0,0,0,0,0,3,0,12,2,12,0,14,0,15,1,15,1,15,0,15,-1,15,-2,15,-2,16,-2,18,-3,18,-4,18,-5,18,-3,18,-3,18,-5,17,-6,16,-5,16,-6,16,-6,17,-6,16,-6,15,-7,15,-8,17,-9,17,-9,7,-6,15,-11,16,-11,16,-11,15,-10,14,-9,14,-10,14,-10,13,-10,13,-10,13,-10,13,-9,13,-8,13,-7,13,-7,13,-7,14,-7,14,-6,14,-5,13,-4,13,-3,13,-2,13,-1,13,0,13,2,12,3,11,3,2,1,0,0,0,0,0,0,0,0,0,0,5,-1,21,-4,23,-5,23,-7,24,-7,24,-7,24,-8,26,-9,28,-9,27,-9,25,-9,25,-11,26,-14,29,-16,30,-15,30,-16,30,-21,32,-23,31,-21,29,-19,29,-24,30,-26,28,-23,24,-22,25,-21,27,-21,28,-22,26,-25,24,-27,25,-28,23,-28,22,-28,22,-27,22,-27,20,-27,19,-27,21,-25,20,-26,18,-27,19,-26,19,-26,18,-26,19,-25,19,-24,19,-23,20,-22,21,-22,21,-22,22,-20,22,-18,22,-15,22,-13,23,-12,23,-10,24,-7,24,-5,24,-2,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,26,4,26,3,28,3,30,3,29,2,28,2,27,1,29,0,32,0,33,0,34,-2,36,-5,38,-5,37,-4,33,-2,34,-4,35,-5,33,-4,29,-5,29,-4,29,-4,30,-6,29,-7,29,-7,30,-8,28,-9,26,-9,25,-9,24,-9,23,-10,21,-10,21,-9,20,-9,18,-9,18,-10,16,-11,13,-11,11,-10,11,-9,11,-8,9,-8,8,-7,7,-6,7,-5,6,-4,5,-2,4,-1,4,0,4,2,4,4,4,5,3,7,2,8,2,10,3,12,5,14,5,15,1,3,standing
44,-64,2,0,0,0,0,0,0,0,0,2,2,11,3,11,5,12,4,14,4,13,5,13,6,13,7,12,7,12,7,13,8,15,9,15,10,15,9,15,9,15,11,14,12,13,11,12,11,11,12,11,12,12,12,12,11,11,12,10,14,11,14,11,7,4,16,9,16,9,16,9,15,9,14,8,15,7,15,7,14,7,14,7,14,7,13,8,12,8,12,8,12,8,12,8,12,8,12,9,11,9,10,9,9,9,8,10,7,11,6,11,5,12,3,12,2,13,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,20,5,22,8,23,8,23,7,22,7,22,9,24,9,26,9,25,10,24,12,23,15,24,16,26,15,27,17,27,21,28,23,29,21,29,19,27,24,26,26,27,23,26,22,23,23,23,22,25,22,25,25,23,28,21,29,21,28,20,28,19,27,19,28,19,28,17,27,17,26,19,27,18,28,15,27,15,26,15,26,14,25,16,24,17,23,17,23,18,23,18,23,18,21,19,19,20,17,20,15,20,14,21,12,22,9,23,7,23,5,24,3,25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,6,-8,25,-6,25,-6,26,-7,28,-7,27,-6,27,-5,27,-4,29,-5,31,-5,31,-3,32,-1,34,-1,36,-1,34,-2,31,0,32,1,34,0,32,1,29,2,28,2,29,3,29,4,29,4,29,4,30,5,27,6,25,6,25,6,24,7,23,7,21,7,21,7,20,8,18,9,18,9,16,9,13,8,11,7,11,7,11,7,10,6,9,5,8,4,7,3,6,2,6,0,5,-1,5,-2,4,-3,4,-5,4,-7,4,-9,3,-10,3,-13,4,-15,5,-15,6,-4,1,standing
44,-64,2,0,0,0,0,0,0,0,-2,2,-6,11,-5,12,-4,13,-5,15,-5,14,-5,14,-4,14,-3,14,-3,15,-3,16,-3,18,-2,19,-1,19,-2,18,-1,18,1,18,1,17,1,16,1,16,1,17,1,18,2,18,2,17,3,17,4,18,4,18,3,8,7,17,6,18,7,18,7,16,6,15,6,15,7,15,7,15,7,15,7,14,6,14,4,14,4,14,4,14,4,14,4,14,3,15,2,14,1,14,1,13,0,13,-2,13,-3,13,-4,12,-6,11,-6,11,-2,2,0,0,0,0,0,0,0,0,0,0,-2,5,-4,21,-3,24,0,26,0,25,-1,24,-1,24,0,27,0,29,0,28,2,26,5,26,7,28,7,31,5,32,7,33,11,34,12,35,10,34,9,32,14,33,16,35,13,33,14,29,15,29,14,31,15,31,17,31,18,31,19,31,20,30,20,28,20,28,21,27,23,26,21,25,19,26,21,25,23,22,22,22,21,22,20,22,19,24,17,25,17,25,16,24,17,24,16,25,14,26,12,25,10,24,9,24,8,24,5,24,1,23,-2,24,-4,24,-5,24,-2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,5,-17,21,-15,22,-15,24,-16,26,-16,25,-15,24,-13,25,-12,27,-14,29,-15,30,-14,31,-13,34,-13,35,-13,33,-12,31,-11,33,-10,34,-11,31,-9,29,-7,29,-6,29,-6,30,-6,29,-7,30,-6,31,-4,29,-3,27,-3,26,-1,26,0,25,0,24,0,23,2,21,3,20,3,20,3,18,4,15,3,14,3,13,3,12,3,11,3,10,2,9,1,8,0,6,-1,5,-2,5,-3,4,-4,3,-5,2,-6,1,-8,0,-9,-1,-11,-2,-14,-1,-17,-1,-18,0,-5,0,standing
44,-64,2,0,0,0,0,0,0,0,-2,2,-7,9,-6,10,-7,11,-8,12,-8,12,-7,12,-7,12,-6,13,-6,13,-6,14,-6,16,-5,17,-4,17,-5,16,-6,16,-4,17,-3,16,-3,15,-3,15,-3,15,-3,16,-3,16,-2,15,-1,16,0,17,0,18,0,8,1,17,1,17,1,17,1,16,1,16,1,16,2,15,1,15,1,15,2,15,1,15,0,14,-1,13,-1,14,-1,14,-1,14,-2,15,-3,14,-3,13,-4,12,-5,12,-6,11,-7,11,-8,10,-9,9,-9,8,-3,2,0,0,0,0,0,0,0,0,0,0,-3,4,-9,17,-8,20,-7,22,-7,22,-8,21,-7,22,-7,24,-7,26,-6,25,-6,25,-4,25,-3,26,-3,29,-4,31,-2,32,1,34,1,35,0,33,0,31,4,34,5,36,2,33,4,30,3,30,1,32,2,32,6,33,9,34,9,34,10,32,9,30,8,30,9,31,11,30,11,29,8,30,9,30,10,29,10,28,10,27,10,26,9,28,7,28,6,27,6,27,6,27,5,27,4,27,2,25,-1,24,-3,25,-4,25,-5,24,-7,23,-9,22,-11,21,-14,21,-4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-17,17,-16,18,-18,20,-19,22,-18,22,-17,21,-17,22,-17,24,-18,25,-18,26,-17,27,-17,29,-17,30,-17,28,-16,25,-15,28,-15,30,-15,28,-13,26,-12,25,-12,25,-11,26,-10,26,-10,27,-10,28,-8,26,-7,24,-7,23,-6,23,-4,23,-4,21,-4,21,-4,20,-3,19,-2,19,-1,18,1,16,0,15,0,13,0,13,0,12,0,10,0,9,0,8,-1,6,-1,4,-2,4,-3,4,-4,3,-6,1,-7,0,-8,-1,-8,-2,-10,-4,-13,-4,-15,-3,-16,-3,-4,-1,standing
44,-64,2,0,0,0,0,0,0,0,-3,1,-12,4,-11,6,-12,7,-14,7,-14,7,-13,7,-12,8,-12,9,-12,9,-13,10,-14,11,-14,12,-13,12,-14,11,-14,11,-13,13,-12,13,-12,12,-11,12,-11,12,-12,13,-11,13,-10,13,-10,14,-10,15,-10,16,-4,8,-8,16,-9,17,-9,17,-8,16,-8,14,-7,15,-7,15,-7,15,-7,15,-7,15,-7,14,-8,13,-8,12,-9,12,-9,12,-10,12,-10,12,-10,11,-10,10,-10,9,-11,9,-12,7,-12,6,-13,5,-13,4,-13,3,-4,0,0,0,0,0,0,0,0,0,0,0,-5,2,-20,9,-20,12,-19,15,-20,15,-20,15,-20,15,-21,17,-23,18,-22,17,-20,17,-19,19,-19,21,-21,24,-23,24,-22,25,-20,29,-21,31,-21,28,-20,27,-18,31,-17,33,-17,30,-14,28,-15,28,-18,29,-18,31,-16,32,-13,33,-13,34,-12,33,-10,32,-10,32,-9,33,-8,32,-8,31,-10,30,-8,31,-6,31,-7,31,-8,30,-8,30,-9,30,-10,29,-10,28,-10,28,-11,27,-12,27,-13,26,-13,24,-14,22,-16,21,-17,21,-19,19,-20,16,-22,13,-23,12,-24,10,-6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-27,2,-26,3,-28,4,-30,5,-28,5,-27,5,-27,6,-29,8,-32,8,-33,8,-33,9,-33,11,-35,12,-34,11,-31,10,-31,13,-32,15,-30,13,-27,12,-26,12,-27,13,-28,15,-27,15,-27,14,-28,14,-25,15,-22,15,-22,14,-21,15,-19,16,-17,15,-18,14,-17,14,-15,14,-14,15,-13,15,-11,14,-10,13,-9,12,-8,11,-7,10,-6,9,-6,8,-6,7,-5,5,-5,3,-5,2,-5,1,-5,-1,-6,-3,-6,-4,-6,-5,-6,-7,-7,-9,-9,-10,-10,-12,-11,-12,-3,-3,standing
44,-64,2,0,0,0,0,0,0,0,-4,-1,-13,-2,-14,-1,-15,0,-16,-1,-16,-1,-15,0,-15,1,-15,2,-16,2,-17,2,-19,2,-19,4,-19,4,-19,3,-19,4,-19,6,-18,7,-17,6,-16,6,-16,6,-17,7,-17,7,-16,7,-16,8,-17,9,-17,10,-8,5,-15,12,-16,11,-16,11,-15,11,-14,10,-14,10,-13,11,-13,11,-13,11,-13,10,-13,9,-13,8,-13,8,-13,8,-13,8,-14,8,-14,7,-14,6,-13,5,-14,4,-14,3,-14,2,-14,1,-14,-1,-13,-2,-13,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,-6,0,-23,1,-24,3,-25,6,-25,6,-25,6,-25,6,-27,7,-30,7,-28,7,-27,8,-26,11,-27,14,-30,14,-31,13,-31,15,-31,20,-34,22,-33,20,-31,17,-30,21,-31,24,-29,22,-26,22,-26,21,-28,20,-28,22,-26,24,-25,27,-26,27,-24,28,-23,27,-23,27,-23,27,-21,27,-20,26,-21,25,-20,26,-18,27,-18,27,-18,26,-18,25,-20,25,-21,23,-21,22,-21,22,-21,21,-21,21,-21,20,-21,18,-22,15,-22,13,-23,12,-24,10,-24,7,-25,4,-25,2,-26,0,-7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-3,-27,-9,-27,-7,-29,-7,-31,-7,-29,-6,-28,-6,-29,-5,-31,-4,-33,-5,-34,-5,-35,-4,-38,-1,-40,-1,-38,-1,-35,-2,-35,-1,-36,0,-34,0,-31,1,-30,1,-30,2,-32,4,-31,4,-31,3,-32,3,-29,6,-28,6,-27,5,-26,6,-25,7,-23,8,-23,7,-21,7,-19,8,-19,9,-18,9,-15,9,-15,8,-14,7,-13,7,-12,7,-10,6,-9,5,-8,4,-6,2,-5,1,-5,0,-5,-2,-4,-3,-4,-4,-4,-6,-4,-8,-3,-9,-2,-11,-3,-14,-5,-16,-5,-17,-2,-5,standing
44,-64,2,0,0,0,0,0,0,0,-3,-2,-11,-8,-12,-7,-13,-7,-14,-8,-14,-9,-14,-8,-14,-7,-15,-6,-15,-6,-16,-7,-18,-7,-19,-6,-19,-6,-18,-6,-18,-6,-19,-4,-19,-3,-18,-3,-17,-3,-18,-3,-19,-3,-19,-3,-18,-2,-18,-1,-20,-1,-20,0,-10,0,-19,2,-20,2,-20,2,-19,2,-18,2,-18,2,-17,3,-17,2,-17,2,-17,2,-17,1,-16,0,-15,0,-16,0,-16,0,-16,0,-16,-1,-16,-2,-15,-2,-14,-3,-14,-4,-13,-6,-13,-7,-12,-8,-11,-9,-10,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,-6,-1,-23,-3,-26,-1,-27,1,-26,1,-26,0,-26,1,-29,2,-30,2,-29,2,-27,3,-27,6,-29,8,-32,9,-35,8,-34,9,-35,13,-37,14,-35,12,-33,12,-34,17,-35,18,-33,16,-29,16,-30,16,-32,15,-33,17,-32,19,-32,21,-32,21,-30,21,-28,21,-27,22,-27,23,-26,24,-25,22,-26,20,-24,22,-22,24,-23,23,-23,22,-23,22,-25,20,-25,18,-25,18,-24,17,-25,18,-26,16,-26,14,-25,12,-24,11,-25,9,-26,8,-26,6,-26,2,-25,-1,-25,-3,-24,-5,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-4,-25,-14,-25,-12,-27,-11,-28,-12,-28,-11,-27,-10,-28,-9,-30,-9,-33,-10,-34,-11,-35,-10,-37,-8,-38,-8,-36,-8,-33,-8,-35,-6,-37,-6,-34,-6,-31,-5,-30,-3,-31,-3,-32,-2,-32,-2,-32,-3,-32,-2,-30,0,-27,0,-27,0,-27,2,-26,3,-24,4,-23,3,-22,4,-21,5,-21,6,-19,7,-16,7,-16,6,-15,5,-13,5,-12,4,-10,4,-10,2,-9,2,-7,1,-6,0,-5,-1,-5,-2,-4,-4,-3,-5,-3,-7,-2,-8,-1,-10,0,-11,-1,-14,-1,-17,-1,-18,-1,-5,standing
44,-64,2,0,0,0,0,0,0,0,-3,-2,-13,-5,-13,-4,-14,-4,-15,-4,-15,-5,-15,-4,-15,-3,-15,-2,-16,-2,-17,-2,-18,-2,-19,-1,-19,0,-18,-1,-18,-1,-19,1,-18,2,-17,1,-17,2,-17,2,-18,3,-18,3,-17,3,-17,4,-19,5,-19,5,-9,3,-17,7,-18,7,-18,7,-17,7,-16,6,-16,7,-16,7,-15,7,-15,7,-15,7,-16,6,-15,4,-15,4,-15,4,-15,4,-15,4,-16,3,-15,2,-15,2,-14,1,-14,0,-15,-1,-15,-3,-14,-4,-13,-5,-12,-6,-3,-2,0,0,0,0,0,0,0,0,0,0,-6,0,-21,4,-22,6,-24,8,-24,8,-23,7,-23,8,-25,9,-27,10,-26,9,-25,10,-25,12,-25,14,-27,15,-29,15,-28,17,-28,22,-30,24,-29,21,-27,19,-27,23,-28,25,-27,23,-24,22,-25,22,-27,22,-27,23,-24,26,-22,28,-22,29,-21,28,-20,27,-20,27,-20,27,-18,28,-18,27,-20,26,-18,27,-16,28,-17,27,-16,26,-16,26,-17,26,-19,25,-19,24,-19,24,-18,23,-19,22,-20,22,-21,20,-21,17,-22,16,-23,14,-23,12,-24,9,-24,7,-25,6,-25,4,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,-26,-8,-26,-7,-28,-6,-29,-7,-29,-6,-29,-6,-29,-4,-30,-3,-32,-4,-33,-4,-34,-2,-36,0,-37,0,-36,-1,-32,-1,-34,0,-36,1,-33,0,-30,1,-29,2,-30,2,-31,3,-30,4,-31,5,-31,5,-28,6,-26,6,-25,5,-25,6,-24,8,-22,8,-22,7,-21,8,-19,8,-19,9,-17,9,-14,9,-14,8,-13,7,-12,7,-11,7,-10,6,-9,5,-8,4,-7,3,-6,1,-6,0,-5,-1,-5,-2,-5,-4,-4,-6,-4,-7,-3,-9,-4,-10,-5,-13,-6,-15,-6,-16,-2,-4,standing
44,-64,2,0,0,0,0,0,0,0,-2,-3,-8,-11,-9,-10,-10,-11,-10,-12,-10,-12,-10,-11,-11,-11,-12,-10,-12,-11,-13,-11,-14,-12,-16,-12,-16,-11,-15,-12,-15,-12,-16,-10,-16,-9,-15,-9,-15,-8,-16,-8,-16,-9,-16,-8,-15,-8,-16,-7,-18,-7,-19,-7,-10,-3,-19,-4,-19,-5,-19,-5,-18,-4,-17,-4,-17,-4,-17,-3,-17,-3,-17,-3,-17,-4,-16,-5,-15,-5,-15,-5,-15,-5,-15,-6,-15,-6,-15,-6,-14,-7,-13,-7,-13,-8,-12,-9,-11,-9,-10,-10,-9,-11,-8,-12,-7,-12,-2,-3,0,0,0,0,0,0,0,0,0,0,-5,-3,-20,-11,-22,-10,-24,-9,-24,-9,-24,-9,-24,-9,-26,-9,-28,-10,-27,-9,-25,-8,-26,-6,-29,-4,-32,-5,-33,-7,-34,-5,-36,-1,-38,-1,-36,-3,-33,-2,-36,2,-38,3,-36,1,-32,3,-33,2,-35,0,-36,1,-36,4,-36,7,-36,7,-35,8,-33,8,-33,8,-34,9,-32,10,-32,10,-32,8,-32,9,-30,11,-30,10,-30,10,-31,10,-31,9,-31,7,-29,6,-29,6,-29,6,-29,5,-29,4,-28,2,-27,0,-28,-2,-28,-3,-27,-5,-26,-8,-24,-11,-23,-12,-22,-14,-6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-6,-16,-22,-17,-20,-19,-21,-20,-22,-20,-22,-19,-21,-20,-20,-22,-21,-24,-23,-25,-24,-27,-23,-29,-22,-30,-23,-28,-22,-25,-21,-27,-20,-30,-20,-28,-19,-26,-16,-24,-15,-25,-16,-27,-16,-28,-15,-28,-15,-28,-15,-27,-12,-24,-11,-24,-11,-24,-10,-24,-8,-23,-7,-22,-7,-21,-6,-21,-5,-21,-4,-20,-3,-18,-2,-16,-1,-15,-1,-14,-1,-13,-1,-12,-1,-10,-1,-9,-1,-7,-2,-6,-2,-5,-3,-4,-4,-3,-5,-2,-6,-1,-7,1,-7,2,-8,3,-11,4,-13,4,-15,5,-17,1,-5,standing
44,-64,2,0,0,0,0,0,0,0,-3,-2,-10,-8,-11,-8,-12,-8,-13,-10,-13,-10,-12,-9,-13,-8,-14,-7,-14,-7,-15,-8,-17,-8,-18,-8,-18,-7,-17,-8,-17,-8,-18,-6,-18,-5,-17,-5,-16,-5,-16,-5,-17,-5,-17,-5,-17,-4,-17,-3,-19,-3,-19,-3,-10,-1,-19,-1,-19,-2,-19,-1,-18,-1,-17,-2,-17,-1,-17,0,-17,0,-17,-1,-16,-1,-16,-2,-15,-3,-15,-3,-15,-3,-15,-3,-15,-4,-15,-4,-14,-5,-13,-5,-12,-6,-12,-7,-11,-8,-10,-9,-9,-9,-8,-10,-7,-10,-2,-3,0,0,0,0,0,0,0,0,0,0,-5,-4,-19,-13,-21,-12,-24,-11,-23,-11,-22,-11,-23,-11,-26,-12,-27,-13,-26,-12,-26,-11,-27,-8,-29,-6,-31,-7,-31,-9,-33,-8,-36,-5,-39,-6,-37,-8,-34,-7,-36,-3,-38,-3,-35,-5,-33,-3,-34,-2,-34,-3,-35,-3,-35,0,-36,2,-37,3,-36,3,-35,3,-34,3,-33,3,-32,5,-32,4,-33,2,-32,5,-31,7,-31,5,-30,4,-29,4,-30,3,-31,2,-30,1,-30,0,-29,-1,-29,-2,-28,-2,-28,-3,-26,-4,-25,-6,-25,-8,-24,-10,-21,-12,-20,-13,-19,-15,-18,-18,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-20,-19,-20,-19,-21,-19,-22,-20,-21,-20,-21,-19,-23,-18,-25,-17,-25,-19,-26,-20,-28,-20,-31,-20,-32,-20,-30,-19,-27,-18,-29,-18,-31,-18,-29,-17,-27,-15,-26,-13,-27,-13,-28,-12,-28,-12,-28,-12,-28,-13,-27,-10,-26,-9,-25,-9,-24,-8,-23,-6,-23,-6,-23,-6,-22,-5,-20,-3,-20,-3,-19,-2,-17,-1,-16,-1,-15,-2,-14,-1,-13,-1,-11,-1,-10,-1,-9,-2,-7,-2,-5,-2,-4,-3,-3,-4,-2,-5,0,-6,0,-7,1,-8,3,-9,5,-10,5,-13,6,-15,6,-16,1,-4,standing
